scoringPeriodId,Player,Position,Team,playerrosterslot,Actual,Predicted,ActualMinusPredicted,SlottedPosition,Starter
6,Carlos Hyde,Running Back,NightTraen_Reign,2,17.5,9.5427672372,7.9572327628,Running Back,Starter
7,Carlos Hyde,Running Back,NightTraen_Reign,2,3.5,11.062403686799998,-7.562403686799998,Running Back,Starter
8,Carlos Hyde,Running Back,NightTraen_Reign,2,8.3,12.3407343993,-4.0407343993,Running Back,Starter
9,Carlos Hyde,Running Back,NightTraen_Reign,2,14,11.036962359700002,2.963037640299998,Running Back,Starter
10,Carlos Hyde,Running Back,NightTraen_Reign,20,NA,0,NA,Bench,Bench
11,Carlos Hyde,Running Back,NightTraen_Reign,2,12.5,9.8447065313,2.6552934687,Running Back,Starter
12,Carlos Hyde,Running Back,NightTraen_Reign,2,6.7,11.2225399532,-4.5225399532,Running Back,Starter
1,Carson Wentz,Quarterback,Soup_du Jour,0,25.02,19.252510704000002,5.767489295999997,Quarterback,Starter
2,Carson Wentz,Quarterback,Soup_du Jour,0,17.54,20.084051547,-2.5440515470000022,Quarterback,Starter
3,Carson Wentz,Quarterback,Soup_du Jour,0,21.66,17.074183956,4.585816044000001,Quarterback,Starter
4,Carson Wentz,Quarterback,Soup_du Jour,0,19.700000000000003,17.633102403,2.066897597000004,Quarterback,Starter
5,Carson Wentz,Quarterback,Soup_du Jour,0,12.06,17.532425758,-5.472425757999998,Quarterback,Starter
6,Carson Wentz,Quarterback,Soup_du Jour,0,20.54,16.033822317000002,4.506177682999997,Quarterback,Starter
7,Carson Wentz,Quarterback,Soup_du Jour,0,6.840000000000001,18.349986445,-11.509986445,Quarterback,Starter
8,Carson Wentz,Quarterback,Soup_du Jour,0,14.379999999999999,14.828395565000001,-0.448395565000002,Quarterback,Starter
9,Carson Wentz,Quarterback,Soup_du Jour,0,15.06,15.682735663000003,-0.622735663000002,Quarterback,Starter
10,Carson Wentz,Quarterback,Soup_du Jour,20,NA,0,NA,Bench,Bench
11,Carson Wentz,Quarterback,Soup_du Jour,20,12.260000000000002,14.038800463000001,-1.7788004629999996,Bench,Bench
12,Carson Wentz,Quarterback,Soup_du Jour,20,8.940000000000001,17.608365372999998,-8.668365372999997,Bench,Bench
1,Chargers D/ST,Defense,Team_Aponte,16,9.399999999999999,15.605955793,-6.205955793000001,Defense,Starter
2,Chargers D/ST,Defense,Team_Aponte,16,16.8,12.178475103,4.6215248970000005,Defense,Starter
3,Chargers D/ST,Defense,Team_Aponte,16,9.2,13.503130737999998,-4.303130737999998,Defense,Starter
4,Chargers D/ST,Defense,Team_Aponte,16,17,16.291959489,0.7080405110000001,Defense,Starter
5,Chargers D/ST,Defense,Team_Aponte,16,13,16.36693689,-3.3669368900000016,Defense,Starter
6,Chargers D/ST,Defense,Team_Aponte,16,12.8,16.654026211,-3.8540262110000008,Defense,Starter
7,Chargers D/ST,Defense,Team_Aponte,16,10.799999999999999,13.375836241,-2.575836241000001,Defense,Starter
5,Chase Edmonds,Running Back,NA,NA,16.1,3.8177990079,12.282200992100002,NA,Starter
6,Chase Edmonds,Running Back,Pre-Snap_Adjustment,20,13.700000000000001,5.402354281,8.297645719000002,Bench,Bench
7,Chase Edmonds,Running Back,Pre-Snap_Adjustment,20,34,5.525728935500001,28.474271064499998,Bench,Bench
8,Chase Edmonds,Running Back,Pre-Snap_Adjustment,2,2.3,13.180518084,-10.880518083999998,Running Back,Starter
9,Chase Edmonds,Running Back,Pre-Snap_Adjustment,20,0,0,0,Bench,Bench
1,Chris Carson,Running Back,Hart_attack,2,21,14.711545438000002,6.288454561999998,Running Back,Starter
2,Chris Carson,Running Back,Hart_attack,2,8.2,13.965044883000003,-5.765044883000003,Running Back,Starter
3,Chris Carson,Running Back,Hart_attack,2,3.5,14.667105948500001,-11.167105948500001,Running Back,Starter
4,Chris Carson,Running Back,Dillon_Panthers ,2,16.5,13.025040210500002,3.474959789499998,Running Back,Starter
5,Chris Carson,Running Back,Dillon_Panthers ,2,18.8,13.370674872000002,5.429325127999999,Running Back,Starter
6,Chris Carson,Running Back,Dillon_Panthers ,2,23.9,15.605510642999997,8.294489357000002,Running Back,Starter
7,Chris Carson,Running Back,Dillon_Panthers ,2,8.9,16.64085888,-7.740858879999999,Running Back,Starter
8,Chris Carson,Running Back,Dillon_Panthers ,2,15,18.02316253,-3.0231625300000005,Running Back,Starter
9,Chris Carson,Running Back,Dillon_Panthers ,2,12.3,16.210144944000003,-3.9101449440000025,Running Back,Starter
10,Chris Carson,Running Back,Dillon_Panthers ,2,17.599999999999998,13.1433996655,4.456600334499997,Running Back,Starter
11,Chris Carson,Running Back,Dillon_Panthers ,20,NA,0,NA,Bench,Bench
12,Chris Carson,Running Back,Dillon_Panthers ,2,7.699999999999999,15.286122536,-7.586122536000001,Running Back,Starter
1,Chris Godwin,Wide Receiver,Hart_attack,4,12.8,10.4609477695,2.3390522305,Wide Receiver,Starter
2,Chris Godwin,Wide Receiver,Hart_attack,4,22.1,11.899792943,10.200207057000002,Wide Receiver,Starter
3,Chris Godwin,Wide Receiver,Hart_attack,4,5.5,11.289675113000001,-5.789675113000001,Wide Receiver,Starter
4,Chris Godwin,Wide Receiver,Hart_attack,4,35.2,11.171749436,24.028250564000004,Wide Receiver,Starter
5,Chris Godwin,Wide Receiver,Hart_attack,4,28,12.997352395,15.002647605,Wide Receiver,Starter
6,Chris Godwin,Wide Receiver,Hart_attack,4,20.1,13.226052385,6.873947615000002,Wide Receiver,Starter
7,Chris Godwin,Wide Receiver,Hart_attack,20,NA,0,NA,Bench,Bench
8,Chris Godwin,Wide Receiver,Hart_attack,23,8.3,14.577326916,-6.277326916,Flex,Starter
9,Chris Godwin,Wide Receiver,Hart_attack,4,10.4,15.170335827,-4.770335827,Wide Receiver,Starter
10,Chris Godwin,Wide Receiver,Hart_attack,4,10.4,13.5277620819,-3.1277620819000003,Wide Receiver,Starter
11,Chris Godwin,Wide Receiver,Hart_attack,4,12.2,14.388866493799998,-2.188866493799999,Wide Receiver,Starter
12,Chris Godwin,Wide Receiver,Hart_attack,4,33.900000000000006,13.9111756244,19.988824375600004,Wide Receiver,Starter
7,Chris Herndon,Tight End,NA,NA,0,0,0,NA,Starter
8,Chris Herndon,Tight End,Breaston_Plants Inc,21,0,0,0,IR,Bench
9,Chris Herndon,Tight End,Breaston_Plants Inc,6,0,0,0,Tight End,Starter
10,Chris Herndon,Tight End,Breaston_Plants Inc,6,1.2000000000000002,6.0946171555,-4.8946171555,Tight End,Starter
1,Chris Thompson,Running Back,NA,NA,11.3,7.8037450895000005,3.4962549105000003,NA,Starter
2,Chris Thompson,Running Back,Just Drew _It,20,7.6000000000000005,9.4171947495,-1.8171947494999996,Bench,Bench
3,Chris Thompson,Running Back,Just Drew _It,2,12.8,9.270765236,3.529234764,Running Back,Starter
4,Chris Thompson,Running Back,Just Drew _It,2,8,11.184335017000002,-3.184335017000002,Running Back,Starter
5,Chris Thompson,Running Back,Just Drew _It,20,6.3,8.9196146305,-2.6196146305,Bench,Bench
6,Chris Thompson,Running Back,Just Drew _It,20,3,11.49966818,-8.49966818,Bench,Bench
7,Chris Thompson,Running Back,Just Drew _It,20,0,0,0,Bench,Bench
8,Chris Thompson,Running Back,Just Drew _It,20,0,0,0,Bench,Bench
1,Christian Kirk,Wide Receiver,Breaston_Plants Inc,20,8.4,8.486816821100001,-0.08681682110000111,Bench,Bench
2,Christian Kirk,Wide Receiver,Breaston_Plants Inc,20,14.4,9.035725843800002,5.364274156199999,Bench,Bench
3,Christian Kirk,Wide Receiver,Heartbreak_Kid,4,10.9,10.455579309,0.4444206909999995,Wide Receiver,Starter
4,Christian Kirk,Wide Receiver,Heartbreak_Kid,4,6.300000000000001,11.182199124299999,-4.882199124299998,Wide Receiver,Starter
5,Christian Kirk,Wide Receiver,Heartbreak_Kid,21,0,0,0,IR,Bench
6,Christian Kirk,Wide Receiver,Heartbreak_Kid,20,0,0,0,Bench,Bench
7,Christian Kirk,Wide Receiver,Heartbreak_Kid,20,0,0,0,Bench,Bench
8,Christian Kirk,Wide Receiver,Heartbreak_Kid,20,13.8,9.241727703,4.558272297,Bench,Bench
9,Christian Kirk,Wide Receiver,Heartbreak_Kid,4,2.6,9.408821597400001,-6.8088215974000015,Wide Receiver,Starter
10,Christian Kirk,Wide Receiver,Heartbreak_Kid,23,34.8,10.8682803739,23.931719626099998,Flex,Starter
11,Christian Kirk,Wide Receiver,Heartbreak_Kid,23,7.200000000000001,9.996714742,-2.796714741999999,Flex,Starter
12,Christian Kirk,Wide Receiver,Heartbreak_Kid,20,NA,0,NA,Bench,Bench
1,Christian McCaffrey,Running Back,Team_Aponte,2,37.9,17.964553947000002,19.935446052999996,Running Back,Starter
2,Christian McCaffrey,Running Back,Team_Aponte,2,6.300000000000001,22.242095626500003,-15.942095626500002,Running Back,Starter
3,Christian McCaffrey,Running Back,Team_Aponte,2,26.3,20.534500990500003,5.765499009499997,Running Back,Starter
4,Christian McCaffrey,Running Back,Team_Aponte,2,28.9,19.931286255,8.968713744999999,Running Back,Starter
5,Christian McCaffrey,Running Back,Team_Aponte,2,44.7,21.042142467000005,23.657857532999998,Running Back,Starter
6,Christian McCaffrey,Running Back,Team_Aponte,2,19.700000000000003,23.460593999,-3.7605939989999975,Running Back,Starter
7,Christian McCaffrey,Running Back,Team_Aponte,20,NA,0,NA,Bench,Bench
8,Christian McCaffrey,Running Back,Team_Aponte,2,25.500000000000004,20.2952477845,5.2047522155000046,Running Back,Starter
9,Christian McCaffrey,Running Back,Team_Aponte,2,36.1,22.573079602000004,13.526920397999998,Running Back,Starter
10,Christian McCaffrey,Running Back,Team_Aponte,2,23.1,22.7250661715,0.37493382850000145,Running Back,Starter
11,Christian McCaffrey,Running Back,Team_Aponte,2,24.6,24.672886424000005,-0.07288642400000356,Running Back,Starter
12,Christian McCaffrey,Running Back,Team_Aponte,2,29.799999999999997,20.696461983000003,9.103538016999995,Running Back,Starter
4,Cole Beasley,Wide Receiver,NA,NA,11,7.9604870955000004,3.0395129044999996,NA,Starter
5,Cole Beasley,Wide Receiver,Dillon_Panthers ,20,3.6,8.611213242,-5.011213242,Bench,Bench
3,Colts D/ST,Defense,NA,NA,10.399999999999999,12.821795232000001,-2.4217952320000027,NA,Starter
4,Colts D/ST,Defense,Breaston_Plants Inc,16,10,16.162601873,-6.162601873,Defense,Starter
7,Colts D/ST,Defense,NA,NA,13.799999999999999,12.159209685,1.6407903149999985,NA,Starter
8,Colts D/ST,Defense,Breaston_Plants Inc,16,14.8,17.178838519,-2.3788385189999985,Defense,Starter
9,Colts D/ST,Defense,Breaston_Plants Inc,16,15,11.779521956000002,3.2204780439999983,Defense,Starter
10,Colts D/ST,Defense,Breaston_Plants Inc,16,15.6,17.616120208999998,-2.0161202089999986,Defense,Starter
1,Cooper Kupp,Wide Receiver,Dillon_Panthers ,4,8.100000000000001,10.419594088,-2.3195940879999988,Wide Receiver,Starter
2,Cooper Kupp,Wide Receiver,Dillon_Panthers ,4,15.1,10.831769937899999,4.268230062100001,Wide Receiver,Starter
3,Cooper Kupp,Wide Receiver,Dillon_Panthers ,4,27.6,11.3899566867,16.2100433133,Wide Receiver,Starter
4,Cooper Kupp,Wide Receiver,Dillon_Panthers ,4,22.400000000000002,13.1672460699,9.232753930100003,Wide Receiver,Starter
5,Cooper Kupp,Wide Receiver,Dillon_Panthers ,4,22.200000000000003,13.5230268311,8.676973168900004,Wide Receiver,Starter
6,Cooper Kupp,Wide Receiver,NightTraen_Reign,4,3.7,14.513851252,-10.813851252,Wide Receiver,Starter
7,Cooper Kupp,Wide Receiver,NightTraen_Reign,4,8,14.1821506486,-6.1821506486,Wide Receiver,Starter
8,Cooper Kupp,Wide Receiver,NightTraen_Reign,4,31.5,11.9251251478,19.5748748522,Wide Receiver,Starter
9,Cooper Kupp,Wide Receiver,NightTraen_Reign,20,NA,0,NA,Bench,Bench
10,Cooper Kupp,Wide Receiver,NightTraen_Reign,4,0,14.4354841573,-14.4354841573,Wide Receiver,Starter
11,Cooper Kupp,Wide Receiver,NightTraen_Reign,4,6.800000000000001,12.3821018107,-5.582101810699999,Wide Receiver,Starter
12,Cooper Kupp,Wide Receiver,NightTraen_Reign,4,6.5,10.8933098149,-4.3933098149,Wide Receiver,Starter
1,Corey Davis,Wide Receiver,Team_Aponte,20,0,8.347832683400002,-8.347832683400002,Bench,Bench
6,Corey Davis,Wide Receiver,NA,NA,5.1,6.851885767000001,-1.751885767000001,NA,Starter
7,Corey Davis,Wide Receiver,Dillon_Panthers ,20,17,7.579062615000001,9.420937384999998,Bench,Bench
8,Corey Davis,Wide Receiver,Dillon_Panthers ,4,1.9,9.7985306165,-7.8985306165,Wide Receiver,Starter
1,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,4,15.5,8.655645823,6.844354177,Wide Receiver,Starter
2,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,20,6,9.411161441500001,-3.411161441500001,Bench,Bench
3,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,20,11.200000000000001,9.032645542500001,2.1673544575,Bench,Bench
4,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,23,21.2,9.354716800499999,11.8452831995,Flex,Starter
5,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,4,17.200000000000003,9.5687028305,7.631297169500003,Wide Receiver,Starter
6,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,4,9.600000000000001,10.790903363,-1.1909033629999985,Wide Receiver,Starter
7,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,4,11.700000000000001,12.013193867,-0.31319386699999896,Wide Receiver,Starter
8,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,4,8.7,11.093943997,-2.393943997000001,Wide Receiver,Starter
9,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,4,14.8,9.867176476000001,4.932823524,Wide Receiver,Starter
10,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,20,NA,0,NA,Bench,Bench
11,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,20,16.32,11.187247365800001,5.132752634199999,Bench,Bench
12,Courtland Sutton,Wide Receiver,Pre-Snap_Adjustment,20,3.2,10.671839003800002,-7.471839003800002,Bench,Bench
1,Cowboys D/ST,Defense,NA,NA,15.2,12.643973369000001,2.556026630999998,NA,Starter
2,Cowboys D/ST,Defense,Just Drew _It,16,10.6,16.359084159,-5.759084158999999,Defense,Starter
3,Cowboys D/ST,Defense,Just Drew _It,16,19.6,16.450529541,3.1494704589999998,Defense,Starter
4,Cowboys D/ST,Defense,Just Drew _It,16,16.2,12.124943757000002,4.075056242999997,Defense,Starter
5,Cowboys D/ST,Defense,Just Drew _It,16,4.399999999999999,12.15248285,-7.752482850000002,Defense,Starter
6,Cowboys D/ST,Defense,Just Drew _It,16,10.399999999999999,15.892069259999998,-5.492069259999999,Defense,Starter
7,Cowboys D/ST,Defense,Just Drew _It,16,20,11.412538317000001,8.587461682999999,Defense,Starter
9,Cowboys D/ST,Defense,Dillon_Panthers ,16,22.8,16.122572043,6.677427956999999,Defense,Starter
10,Cowboys D/ST,Defense,NA,NA,6.799999999999999,12.043550686000001,-5.2435506860000025,NA,Starter
11,Cowboys D/ST,Defense,Dillon_Panthers ,16,8.2,16.660942874,-8.460942874,Defense,Starter
1,Curtis Samuel,Wide Receiver,NA,NA,4.7,8.531659496000001,-3.831659496000001,NA,Starter
2,Curtis Samuel,Wide Receiver,B1G_HAUS,23,11.8,8.669329152100001,3.1306708478999994,Flex,Starter
3,Curtis Samuel,Wide Receiver,B1G_HAUS,20,13.8,9.108406915100002,4.691593084899999,Bench,Bench
4,Curtis Samuel,Wide Receiver,B1G_HAUS,4,4.800000000000001,10.0580396618,-5.2580396618,Wide Receiver,Starter
5,Curtis Samuel,Wide Receiver,B1G_HAUS,4,5.9,9.266256956200001,-3.366256956200001,Wide Receiver,Starter
6,Curtis Samuel,Wide Receiver,B1G_HAUS,4,21.8,10.3580797167,11.4419202833,Wide Receiver,Starter
7,Curtis Samuel,Wide Receiver,B1G_HAUS,20,NA,0,NA,Bench,Bench
8,Curtis Samuel,Wide Receiver,B1G_HAUS,23,6.6000000000000005,9.1879187247,-2.587918724699999,Flex,Starter
9,Curtis Samuel,Wide Receiver,B1G_HAUS,23,14.9,9.7315673951,5.1684326049,Flex,Starter
10,Curtis Samuel,Wide Receiver,B1G_HAUS,23,11.5,10.3388872777,1.1611127223000004,Flex,Starter
11,Curtis Samuel,Wide Receiver,B1G_HAUS,4,4.5,10.7624638235,-6.262463823499999,Wide Receiver,Starter
12,Curtis Samuel,Wide Receiver,B1G_HAUS,4,5.4,10.012328851900001,-4.612328851900001,Wide Receiver,Starter
1,Dak Prescott,Quarterback,B1G_HAUS,20,33.4,21.222477130999998,12.177522869,Bench,Bench
2,Dak Prescott,Quarterback,B1G_HAUS,0,27.659999999999997,19.462384585000002,8.197615414999994,Quarterback,Starter
3,Dak Prescott,Quarterback,B1G_HAUS,0,22.54,21.839718853,0.7002811469999983,Quarterback,Starter
4,Dak Prescott,Quarterback,B1G_HAUS,0,7.62,19.27142242,-11.65142242,Quarterback,Starter
5,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,23.22,19.469484897,3.750515102999998,Quarterback,Starter
6,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,18.22,18.414093088,-0.19409308800000247,Quarterback,Starter
7,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,20.560000000000002,19.420724786,1.1392752140000013,Quarterback,Starter
8,Dak Prescott,Quarterback,Pre-Snap_Adjustment,20,NA,0,NA,Bench,Bench
9,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,21.479999999999997,19.050827388,2.4291726119999986,Quarterback,Starter
10,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,25.880000000000003,17.694808497999997,8.185191502000006,Quarterback,Starter
11,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,31.560000000000002,19.513428704,12.046571296000003,Quarterback,Starter
12,Dak Prescott,Quarterback,Pre-Snap_Adjustment,0,6.880000000000001,16.706806196000002,-9.826806196000001,Quarterback,Starter
11,Dallas Goedert,Tight End,NA,NA,11.1,6.637456347,4.462543653,NA,Starter
12,Dallas Goedert,Tight End,Dillon_Panthers ,6,4.7,7.003678692,-2.303678692,Tight End,Starter
1,Dalvin Cook,Running Back,Hart_attack,2,25,14.8769977615,10.1230022385,Running Back,Starter
2,Dalvin Cook,Running Back,Hart_attack,2,26.599999999999998,14.1389580735,12.461041926499998,Running Back,Starter
3,Dalvin Cook,Running Back,Hart_attack,2,22.3,17.324608328,4.975391672000001,Running Back,Starter
4,Dalvin Cook,Running Back,Hart_attack,2,16,16.416877212499998,-0.41687721249999754,Running Back,Starter
5,Dalvin Cook,Running Back,Hart_attack,2,22.8,19.9327761895,2.8672238105000005,Running Back,Starter
6,Dalvin Cook,Running Back,Hart_attack,2,12.400000000000002,19.699387697,-7.299387696999997,Running Back,Starter
7,Dalvin Cook,Running Back,Hart_attack,2,27.400000000000002,18.349672322000004,9.050327677999999,Running Back,Starter
8,Dalvin Cook,Running Back,Hart_attack,2,25.6,21.747817476,3.852182524,Running Back,Starter
9,Dalvin Cook,Running Back,Hart_attack,2,13.600000000000001,20.650493667500005,-7.050493667500003,Running Back,Starter
10,Dalvin Cook,Running Back,Hart_attack,2,27.800000000000004,18.618118313500002,9.181881686500002,Running Back,Starter
11,Dalvin Cook,Running Back,Hart_attack,2,14.2,21.1263752515,-6.926375251500001,Running Back,Starter
12,Dalvin Cook,Running Back,Hart_attack,20,NA,0,NA,Bench,Bench
0,Damien Williams,Running Back,NA,NA,NA,0,NA,NA,Starter
1,Damien Williams,Running Back,Just Drew _It,2,15.5,10.8033189065,4.6966810935000005,Running Back,Starter
2,Damien Williams,Running Back,Just Drew _It,2,7.1000000000000005,12.210674456000001,-5.110674456000001,Running Back,Starter
3,Damien Williams,Running Back,Just Drew _It,21,0,0,0,IR,Bench
4,Damien Williams,Running Back,Just Drew _It,21,0,0,0,IR,Bench
5,Damien Williams,Running Back,Just Drew _It,20,5.300000000000001,11.705277482000001,-6.405277482000001,Bench,Bench
6,Damien Williams,Running Back,Just Drew _It,23,8.5,14.5187929115,-6.0187929115,Flex,Starter
7,Damien Williams,Running Back,Just Drew _It,23,1.6,7.547741365000001,-5.947741365000001,Flex,Starter
8,Damien Williams,Running Back,Just Drew _It,20,9,7.464235993,1.535764007,Bench,Bench
9,Damien Williams,Running Back,Just Drew _It,20,19.8,6.9721307235,12.8278692765,Bench,Bench
10,Damien Williams,Running Back,Just Drew _It,23,11.399999999999999,12.360197992000002,-0.960197992000003,Flex,Starter
11,Damien Williams,Running Back,Just Drew _It,23,1.8000000000000003,12.529720154000001,-10.729720154,Flex,Starter
3,Daniel Jones,Quarterback,NA,NA,34.24,15.254494939,18.985505061,NA,Starter
4,Daniel Jones,Quarterback,Pre-Snap_Adjustment,0,12.3,18.292437706,-5.9924377060000005,Quarterback,Starter
5,Daniel Jones,Quarterback,Pre-Snap_Adjustment,20,10.48,15.625249347999999,-5.145249347999998,Bench,Bench
6,Daniel Jones,Quarterback,Pre-Snap_Adjustment,20,5.24,13.621625856000001,-8.381625856000001,Bench,Bench
7,Daniel Jones,Quarterback,Pre-Snap_Adjustment,20,10.42,17.603072216,-7.183072216000001,Bench,Bench
8,Daniel Jones,Quarterback,Pre-Snap_Adjustment,0,28.18,15.987583582000003,12.192416417999997,Quarterback,Starter
9,Daniel Jones,Quarterback,NA,NA,11.8,15.517069767,-3.717069767,NA,Starter
10,Daniel Jones,Quarterback,Just Drew _It,0,30.32,16.328929083000002,13.991070916999998,Quarterback,Starter
8,Danny Amendola,Wide Receiver,NA,NA,13.5,7.667987208999999,5.832012791000001,NA,Starter
9,Danny Amendola,Wide Receiver,Team_Aponte,4,4.4,8.516881265,-4.116881265,Wide Receiver,Starter
10,Danny Amendola,Wide Receiver,Breaston_Plants Inc,20,4.9,7.081225916500001,-2.1812259165000007,Bench,Bench
1,Dante Pettis,Wide Receiver,Just Drew _It,20,1.2000000000000002,8.496951758000002,-7.296951758000001,Bench,Bench
8,Darius Slayton,Wide Receiver,NA,NA,18,7.8257244644999995,10.174275535500001,NA,Starter
9,Darius Slayton,Wide Receiver,Pre-Snap_Adjustment,23,1.1,8.2095628545,-7.1095628545,Flex,Starter
3,Darrel Williams,Running Back,NA,NA,13.399999999999999,3.6424253706000007,9.757574629399997,NA,Starter
4,Darrel Williams,Running Back,Hart_attack,23,17.1,9.979437671,7.120562329000002,Flex,Starter
5,Darrel Williams,Running Back,Hart_attack,20,0,2.9276187878,-2.9276187878,Bench,Bench
11,Darrel Williams,Running Back,NA,NA,11.3,1.8915704050999997,9.408429594900001,NA,Starter
12,Darrel Williams,Running Back,Dillon_Panthers ,20,NA,0,NA,Bench,Bench
1,Darrell Henderson Jr.,Running Back,NightTraen_Reign,20,0,5.2509412225,-5.2509412225,Bench,Bench
8,Darren Fells,Tight End,NA,NA,20.8,4.893319724,15.906680276,NA,Starter
9,Darren Fells,Tight End,Team_Aponte,6,6.6,6.0424150615,0.5575849384999998,Tight End,Starter
10,Darren Fells,Tight End,NA,NA,NA,0,NA,NA,Starter
11,Darren Fells,Tight End,Dillon_Panthers ,6,2.3,6.6037101085000005,-4.303710108500001,Tight End,Starter
